id,web_name,full_name,team_name,position,status,price,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,yellow_cards,red_cards,penalties_missed,penalties_saved,own_goals,bps,influence,creativity,threat,ict_index,form,points_per_game,ep_this,ep_next,selected_pct,in_dreamteam,tackles,recoveries,clearances_blocks_interceptions
430,Haaland,Erling Haaland,Man City,FWD,a,14.8,102,944,14,1,6,7,0,23,0,0,1,0,0,444,526.0,65.0,649.0,124.1,8.0,9.3,8.0,8.5,70.6,True,2,14,20
5,Gabriel,Gabriel dos Santos Magalhães,Arsenal,DEF,a,6.6,81,990,1,2,7,5,0,13,1,0,0,0,0,279,318.6,62.6,88.0,46.9,8.5,7.4,9.5,9.5,43.6,True,12,15,88
82,Semenyo,Antoine Semenyo,Bournemouth,MID,a,8.1,75,990,6,4,4,18,0,9,2,0,1,0,0,214,336.6,162.2,297.0,79.7,2.2,6.8,2.2,2.2,64.3,True,18,58,9
8,J.Timber,Jurriën Timber,Arsenal,DEF,a,6.1,67,881,2,2,6,5,0,7,2,0,0,0,0,257,238.0,179.1,216.0,63.5,4.8,6.1,5.8,5.8,25.6,True,34,33,27
21,Rice,Declan Rice,Arsenal,MID,a,6.9,65,893,2,4,6,5,0,10,0,0,0,0,0,254,273.4,318.0,99.0,69.1,6.2,5.9,7.2,7.2,20.3,True,17,46,32
260,Guéhi,Marc Guéhi,Crystal Palace,DEF,d,5.1,64,900,1,3,4,9,0,5,0,0,0,0,0,214,244.0,88.1,103.0,43.5,4.5,6.4,4.5,3.4,35.2,True,22,35,63
7,Calafiori,Riccardo Calafiori,Arsenal,DEF,a,5.8,61,856,1,2,7,5,0,3,3,0,0,0,0,213,150.0,89.3,181.0,41.9,4.8,5.5,5.8,5.8,16.1,True,13,42,34
136,Thiago,Igor Thiago Nascimento Rodrigues,Brentford,FWD,a,6.3,60,921,8,0,2,16,0,9,3,0,0,0,0,241,343.4,93.5,363.0,80.0,7.0,5.5,7.0,7.0,9.8,True,14,18,23
119,Mbeumo,Bryan Mbeumo,Man Utd,MID,a,8.5,60,955,5,1,2,17,0,8,0,0,0,0,0,225,271.4,350.9,333.0,95.5,8.2,5.5,8.2,8.2,31.7,True,3,34,5
256,Muñoz,Daniel Muñoz Mejía,Crystal Palace,DEF,a,5.7,60,990,1,3,5,9,0,2,3,0,0,0,0,205,229.8,111.1,173.0,51.2,6.0,5.5,6.0,6.0,15.8,False,27,41,51
241,Caicedo,Moisés Caicedo Corozo,Chelsea,MID,a,6.0,60,945,3,1,4,11,0,9,2,0,0,0,0,253,306.2,132.8,59.0,49.7,3.8,5.5,3.8,3.8,23.1,True,34,57,44
249,João Pedro,João Pedro Junqueira de Jesus,Chelsea,FWD,a,7.5,59,929,4,3,5,9,0,12,0,0,0,0,0,248,275.4,211.2,282.0,76.4,5.0,5.4,5.0,5.0,48.3,False,9,27,15
575,Van de Ven,Micky van de Ven,Spurs,DEF,a,4.8,58,979,3,0,4,10,0,5,2,0,0,0,0,210,253.4,33.9,120.0,40.8,6.5,5.3,6.5,5.5,33.3,False,12,41,52
72,Senesi,Marcos Senesi Barón,Bournemouth,DEF,a,5.0,58,977,0,2,4,18,0,6,3,0,0,0,0,179,350.0,91.3,31.0,47.3,3.0,5.3,3.0,3.0,25.9,False,17,46,124
670,Roefs,Robin Roefs,Sunderland,GKP,a,4.7,56,990,0,0,4,10,39,6,1,0,0,1,0,222,323.8,20.0,0.0,34.3,3.8,5.1,2.8,3.8,7.3,True,0,112,10
257,Lacroix,Maxence Lacroix,Crystal Palace,DEF,a,5.0,56,990,0,1,5,9,0,2,1,0,0,0,0,202,234.8,31.7,58.0,32.3,4.8,5.1,4.8,4.8,3.8,False,20,28,95
295,Keane,Michael Keane,Everton,DEF,a,4.5,56,964,2,0,3,13,0,4,0,0,0,0,0,155,293.4,20.2,105.0,41.8,5.2,5.1,5.2,5.2,1.2,False,9,31,95
226,Chalobah,Trevoh Chalobah,Chelsea,DEF,a,5.1,55,840,2,1,5,10,0,2,2,1,0,0,0,207,254.8,52.0,85.0,39.1,5.0,5.5,5.0,5.0,8.0,False,12,36,70
299,Ndiaye,Iliman Ndiaye,Everton,MID,a,6.6,55,914,4,1,3,13,0,3,2,0,0,0,0,223,278.8,193.3,202.0,67.5,4.5,5.0,4.5,4.5,11.9,False,27,65,10
258,Mitchell,Tyrick Mitchell,Crystal Palace,DEF,a,5.0,55,990,1,0,5,9,0,5,2,0,0,0,0,212,238.0,160.7,81.0,48.0,5.0,5.0,5.0,5.0,2.2,False,39,61,49
381,M.Salah,Mohamed Salah,Liverpool,MID,a,14.2,54,984,4,2,3,17,0,4,1,0,0,0,0,167,229.8,300.3,308.0,83.8,5.0,4.9,5.0,5.5,24.1,False,2,31,5
205,Cullen,Josh Cullen,Burnley,MID,a,5.0,53,941,2,1,3,19,0,8,1,0,0,0,1,222,273.6,150.3,77.0,50.3,4.0,4.8,4.0,4.0,2.3,False,20,43,52
1,Raya,David Raya Martín,Arsenal,GKP,a,5.9,53,990,0,0,7,5,16,3,1,0,0,0,0,210,159.8,10.2,0.0,17.0,4.8,4.8,5.8,5.8,32.3,False,0,87,9
390,Gravenberch,Ryan Gravenberch,Liverpool,MID,a,5.6,52,781,3,2,3,11,0,10,2,0,0,0,0,215,229.0,126.8,65.0,42.1,3.8,5.8,3.8,4.3,4.6,False,16,32,25
261,Richards,Chris Richards,Crystal Palace,DEF,a,4.5,52,990,0,0,5,9,0,0,0,0,0,0,0,196,262.2,49.3,42.0,35.5,4.8,4.7,4.8,4.8,3.3,False,26,14,91
236,Neto,Pedro Lomba Neto,Chelsea,MID,d,7.1,52,829,3,2,5,6,0,5,0,0,0,0,0,207,216.2,270.4,171.0,65.9,8.0,4.7,6.0,6.0,6.0,False,6,29,6
36,Cash,Matty Cash,Aston Villa,DEF,a,4.6,52,966,2,0,4,9,0,5,3,0,0,0,0,179,233.6,139.2,57.0,43.1,5.8,4.7,5.8,5.8,5.5,False,18,24,47
668,Xhaka,Granit Xhaka,Sunderland,MID,a,5.1,52,990,1,3,4,10,0,4,4,0,0,0,0,234,300.4,244.6,37.0,58.1,5.0,4.7,4.0,5.0,6.0,False,23,50,60
469,Pope,Nick Pope,Newcastle,GKP,a,5.2,52,976,0,1,5,12,36,3,1,0,0,0,0,221,284.6,0.0,0.0,28.4,2.8,4.7,2.8,2.3,11.8,False,1,109,22
411,O’Reilly,Nico O'Reilly,Man City,DEF,a,4.9,51,683,1,2,5,3,0,2,2,0,0,0,0,179,208.8,129.8,79.0,41.8,7.8,5.1,7.8,8.3,1.5,False,27,26,33
673,J.Palhinha,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,MID,a,5.5,51,861,2,1,3,9,0,8,3,0,0,0,0,205,241.2,50.0,91.0,38.3,5.2,4.6,5.2,4.2,1.8,False,49,34,29
694,Mukiele,Nordi Mukiele,Sunderland,DEF,a,4.2,51,810,1,1,3,8,0,5,1,0,0,0,0,174,234.2,74.9,61.0,37.0,6.0,5.7,5.0,6.0,5.8,False,23,32,68
283,Mateta,Jean-Philippe Mateta,Crystal Palace,FWD,a,8.0,50,959,6,0,6,7,0,6,2,0,0,0,0,191,271.8,67.5,413.0,75.3,7.5,4.5,7.5,7.5,28.7,False,5,24,24
488,Bruno G.,Bruno Guimarães Rodriguez Moura,Newcastle,MID,a,6.6,50,895,3,2,4,14,0,6,3,0,0,0,0,212,221.0,232.2,107.0,56.0,5.0,5.0,5.0,4.5,3.6,False,22,55,13
449,B.Fernandes,Bruno Borges Fernandes,Man Utd,MID,a,8.9,50,980,2,3,1,18,0,8,2,0,2,0,0,243,313.0,413.3,194.0,92.2,5.5,4.5,5.5,5.5,16.2,False,19,67,28
160,Minteh,Yankuba Minteh,Brighton,MID,a,6.0,50,949,1,5,3,13,0,3,0,0,0,0,0,193,193.0,245.8,248.0,68.9,4.8,4.5,4.8,4.8,4.7,False,22,41,12
531,Ballard,Daniel Ballard,Sunderland,DEF,a,4.6,49,579,2,1,2,5,0,5,0,0,0,0,0,149,253.0,55.1,175.0,48.4,6.5,5.4,5.5,6.5,2.6,False,9,12,71
200,Anthony,Jaidon Anthony,Burnley,MID,a,5.7,49,886,4,1,3,17,0,5,3,0,0,0,0,166,235.6,159.7,204.0,59.8,2.0,4.5,2.0,2.0,5.5,False,14,47,17
224,Cucurella,Marc Cucurella Saseta,Chelsea,DEF,a,6.1,49,896,0,2,5,10,0,5,2,0,0,0,0,224,202.0,211.7,72.0,48.6,5.5,4.5,5.5,5.5,22.0,False,24,39,44
26,Zubimendi,Martín Zubimendi Ibáñez,Arsenal,MID,a,5.4,48,937,2,1,7,5,0,4,2,0,0,0,0,204,214.6,168.9,73.0,45.7,4.0,4.4,3.8,5.0,2.9,False,21,34,33
476,Burn,Dan Burn,Newcastle,DEF,s,5.2,48,972,0,1,5,14,0,4,3,1,0,0,0,116,177.2,48.6,43.0,26.9,1.2,4.4,1.2,0.0,9.9,False,15,37,72
237,Enzo,Enzo Fernández,Chelsea,MID,d,6.7,48,880,3,2,4,11,0,3,2,0,0,0,0,198,233.0,263.8,271.0,76.9,1.8,4.8,1.8,1.4,14.5,False,16,38,9
84,Tavernier,Marcus Tavernier,Bournemouth,MID,a,5.5,47,856,2,1,5,14,0,6,0,0,0,0,0,152,180.6,225.7,149.0,55.7,5.0,4.3,5.0,5.0,1.7,False,13,42,22
328,Sessegnon,Ryan Sessegnon,Fulham,MID,a,5.4,47,836,2,2,2,15,0,5,0,0,0,0,0,168,201.8,89.1,100.0,39.0,6.0,4.7,6.0,6.0,0.7,False,20,30,46
565,Vicario,Guglielmo Vicario,Spurs,GKP,a,5.0,47,990,0,0,4,10,34,5,0,0,0,0,0,217,286.8,0.1,0.0,28.7,3.0,4.3,3.0,2.0,9.7,False,0,90,12
457,Casemiro,Carlos Henrique Casimiro,Man Utd,MID,d,5.5,47,617,3,2,3,6,0,5,3,1,0,0,0,165,207.8,96.5,95.0,40.0,8.0,4.7,8.0,6.0,1.0,False,22,38,20
624,Bowen,Jarrod Bowen,West Ham,FWD,a,7.7,46,990,3,1,1,23,0,9,0,0,0,0,0,210,224.6,196.3,274.0,69.6,2.8,4.2,2.8,2.8,7.6,False,8,41,17
568,Pedro Porro,Pedro Porro Sauceda,Spurs,DEF,a,5.5,46,863,0,2,4,8,0,2,1,0,0,0,0,180,179.2,207.8,25.0,41.3,4.0,4.2,4.0,3.0,17.4,False,16,39,46
384,Gakpo,Cody Gakpo,Liverpool,MID,a,7.5,46,829,3,2,3,14,0,2,0,0,0,0,0,174,195.8,293.1,273.0,76.3,3.2,4.2,3.2,3.7,13.1,False,7,30,15
348,Rodon,Joe Rodon,Leeds,DEF,a,4.1,46,990,2,0,2,20,0,5,0,0,0,0,0,153,298.0,30.6,126.0,45.5,4.0,4.2,4.0,4.0,6.4,False,10,31,85
267,Sarr,Ismaïla Sarr,Crystal Palace,MID,a,6.7,46,792,3,1,5,6,0,6,1,0,0,0,0,143,185.6,105.5,175.0,46.7,2.5,5.1,2.5,2.5,12.9,False,9,29,22
225,James,Reece James,Chelsea,DEF,a,5.6,46,706,1,3,3,9,0,4,2,0,0,0,0,190,200.4,219.1,54.0,47.4,6.8,4.2,6.8,6.8,8.6,False,17,40,31
74,Truffert,Adrien Truffert,Bournemouth,DEF,a,4.5,45,962,0,1,4,16,0,6,2,0,0,0,0,160,207.8,156.6,31.0,39.5,3.2,4.1,3.2,3.2,2.4,False,23,54,54
178,Welbeck,Danny Welbeck,Brighton,FWD,a,6.5,45,709,6,0,2,13,0,6,2,0,1,0,0,196,226.4,114.1,190.0,52.7,6.8,4.1,6.8,6.8,9.0,False,6,14,9
683,Alderete,Omar Alderete,Sunderland,DEF,i,4.1,45,667,1,1,3,6,0,4,1,0,0,0,0,143,228.4,38.6,77.0,34.4,1.5,5.6,0.0,0.0,4.9,False,12,24,60
612,L.Paquetá,Lucas Tolentino Coelho de Lima,West Ham,MID,s,5.9,45,959,3,1,1,22,0,5,5,0,0,0,0,198,263.0,248.9,135.0,64.8,4.0,4.1,4.0,0.0,2.7,False,27,53,21
253,Henderson,Dean Henderson,Crystal Palace,GKP,a,5.0,45,990,0,0,5,9,25,2,1,0,0,0,0,192,214.4,10.0,0.0,22.2,4.5,4.1,4.5,4.5,7.6,False,0,81,13
408,Rúben,Rúben dos Santos Gato Alves Dias,Man City,DEF,a,5.5,45,905,0,0,5,7,0,1,0,0,0,0,0,192,210.6,34.9,14.0,26.0,4.5,4.1,4.5,5.0,4.4,False,6,28,71
407,Matheus N.,Matheus Nunes,Man City,DEF,a,5.3,45,693,1,2,3,5,0,4,1,0,0,0,0,178,178.4,87.9,26.0,29.3,6.0,5.0,6.0,6.5,0.8,False,11,42,42
582,Kudus,Mohammed Kudus,Spurs,MID,d,6.5,45,875,1,5,4,8,0,4,3,0,0,0,0,139,206.4,264.1,192.0,66.2,1.5,4.5,0.8,0.2,22.4,False,19,47,1
16,Saka,Bukayo Saka,Arsenal,MID,a,10.1,45,681,3,0,5,3,0,5,0,0,0,0,0,152,194.2,257.3,229.0,68.0,6.2,5.0,7.2,7.2,17.3,False,12,41,4
418,Doku,Jérémy Doku,Man City,MID,a,6.4,44,617,1,4,4,3,0,6,0,0,0,0,0,165,190.2,299.0,230.0,71.8,3.8,4.0,3.8,4.3,4.9,False,6,24,3
597,Richarlison,Richarlison de Andrade,Spurs,FWD,a,6.4,44,631,4,2,2,7,0,7,2,0,0,0,0,180,191.4,65.6,253.0,51.0,3.0,4.0,3.0,2.0,7.8,False,6,18,20
387,Szoboszlai,Dominik Szoboszlai,Liverpool,MID,a,6.6,44,990,1,1,3,17,0,7,4,0,0,0,0,216,254.8,295.8,120.0,67.1,4.2,4.0,4.2,4.7,5.0,False,23,67,39
419,Grealish,Jack Grealish,Everton,MID,a,6.8,43,826,1,4,3,11,0,7,3,0,0,0,0,218,244.6,317.5,244.0,80.7,1.5,4.3,1.5,1.5,16.5,False,11,47,18
291,Tarkowski,James Tarkowski,Everton,DEF,a,5.4,43,990,0,0,3,13,0,1,2,0,0,0,0,157,260.4,74.4,70.0,40.6,2.8,3.9,2.8,2.8,6.0,False,15,28,99
37,Digne,Lucas Digne,Aston Villa,DEF,a,4.5,42,817,0,3,4,6,0,0,2,0,0,0,0,170,161.4,181.5,58.0,39.9,5.2,3.8,5.2,5.2,1.6,False,14,27,28
287,Pickford,Jordan Pickford,Everton,GKP,a,5.5,42,990,0,0,3,13,29,3,0,0,0,1,0,171,282.2,0.1,0.0,28.2,3.0,3.8,3.0,3.0,9.6,False,1,87,19
302,Gana,Idrissa Gana Gueye,Everton,MID,a,5.4,42,949,2,0,3,11,0,3,0,0,0,0,0,203,174.4,107.1,110.0,39.2,4.5,3.8,4.5,4.5,0.1,False,22,53,23
303,Garner,James Garner,Everton,MID,a,5.0,42,990,1,1,3,13,0,5,4,0,0,0,0,225,239.4,196.5,95.0,53.1,2.2,3.8,2.2,2.2,0.8,False,28,42,49
517,Anderson,Elliot Anderson,Nott'm Forest,MID,a,5.3,41,990,1,1,0,20,0,1,2,0,0,0,0,205,236.0,281.8,94.0,61.4,4.8,3.7,4.8,4.3,3.0,False,29,92,20
266,Eze,Eberechi Eze,Arsenal,MID,a,7.6,41,700,1,3,6,3,0,3,0,0,0,0,0,146,127.0,104.9,202.0,43.4,4.8,4.1,5.8,5.8,13.6,False,7,27,7
373,Virgil,Virgil van Dijk,Liverpool,DEF,a,5.9,41,990,0,0,3,17,0,4,2,0,0,0,0,150,317.2,45.8,62.0,42.4,3.0,3.7,3.0,3.5,23.0,False,7,25,113
350,Aaronson,Brenden Aaronson,Leeds,MID,a,5.4,41,709,1,3,2,11,0,3,1,0,0,0,0,156,152.0,159.5,154.0,46.6,5.5,3.7,5.5,5.5,0.2,False,20,36,12
532,Hume,Trai Hume,Sunderland,DEF,a,4.5,41,978,0,1,4,10,0,2,1,0,0,0,0,160,153.0,126.1,48.0,32.8,3.8,3.7,2.8,3.8,0.4,False,18,27,45
560,Isidor,Wilson Isidor,Sunderland,FWD,a,5.6,41,670,4,0,3,8,0,7,0,0,0,0,0,142,137.6,13.8,228.0,37.8,3.2,3.7,2.2,3.2,3.5,False,5,9,8
324,Iwobi,Alex Iwobi,Fulham,MID,a,6.5,40,899,1,2,2,15,0,5,2,0,0,0,0,175,176.4,300.3,98.0,57.5,2.5,3.6,2.5,2.5,1.5,False,10,39,12
20,Trossard,Leandro Trossard,Arsenal,MID,a,6.9,40,642,2,2,4,4,0,4,0,0,0,0,0,137,147.0,157.0,174.0,47.8,7.0,4.4,8.0,8.0,0.8,False,4,21,6
714,Woltemade,Nick Woltemade,Newcastle,FWD,a,7.4,40,613,4,1,4,8,0,6,0,0,0,0,0,133,151.8,64.4,166.0,38.5,4.0,5.0,4.0,3.5,22.0,False,7,14,8
32,Martinez,Emiliano Martínez Romero,Aston Villa,GKP,a,5.0,40,810,0,0,3,7,20,3,1,0,0,1,0,158,179.8,3.0,0.0,18.2,6.2,4.4,6.2,6.2,2.2,False,0,80,8
515,Gibbs-White,Morgan Gibbs-White,Nott'm Forest,MID,a,7.3,40,906,2,1,0,18,0,4,0,0,0,0,0,170,154.4,202.3,225.0,57.8,5.5,3.6,5.5,5.0,3.2,False,2,33,16
660,Stach,Anton Stach,Leeds,MID,a,4.9,40,798,1,2,2,18,0,3,1,0,0,0,0,149,159.2,235.3,101.0,49.6,1.8,4.0,1.8,1.8,2.1,False,15,34,27
67,Petrović,Đorđe Petrović,Bournemouth,GKP,a,4.5,40,990,0,0,4,18,35,1,1,0,0,0,0,164,276.4,0.0,0.0,27.7,3.2,3.6,3.2,3.2,5.7,False,0,85,22
120,Schade,Kevin Schade,Brentford,MID,a,7.0,40,920,3,2,2,12,0,2,4,0,1,0,0,134,190.8,152.0,251.0,59.5,5.5,3.6,5.5,5.5,0.8,False,17,36,16
151,Van Hecke,Jan Paul van Hecke,Brighton,DEF,a,4.4,40,990,1,0,2,15,0,4,3,0,0,0,1,152,320.4,43.3,101.0,46.6,4.5,3.6,4.5,4.5,1.3,False,19,36,83
50,Buendía,Emiliano Buendía Stati,Aston Villa,MID,a,5.3,39,435,3,2,2,3,0,7,2,0,0,0,0,132,180.6,112.7,111.0,40.5,5.5,4.3,5.5,5.5,0.3,False,15,25,11
317,Andersen,Joachim Andersen,Fulham,DEF,a,4.5,39,851,0,0,2,13,0,2,0,0,0,0,0,140,232.6,31.3,47.0,31.1,2.5,3.9,2.5,2.5,2.8,False,15,39,87
228,Gusto,Malo Gusto,Chelsea,DEF,a,4.9,39,549,1,1,4,5,0,3,0,1,0,0,0,140,113.6,105.6,59.0,27.7,6.0,4.3,6.0,6.0,1.1,False,12,33,15
374,Konaté,Ibrahima Konaté,Liverpool,DEF,a,5.4,39,922,0,0,3,15,0,3,2,0,0,0,0,142,229.0,73.1,33.0,33.6,3.8,3.5,3.8,4.3,2.7,False,17,28,77
661,Ekitiké,Hugo Ekitiké,Liverpool,FWD,a,8.6,39,630,3,1,3,10,0,7,0,0,0,0,0,127,155.6,82.8,136.0,36.6,1.5,3.9,1.5,2.0,15.5,False,4,13,16
436,De Ligt,Matthijs de Ligt,Man Utd,DEF,a,5.0,39,990,1,0,1,18,0,5,0,0,0,0,0,145,242.8,44.5,81.0,36.7,3.2,3.5,3.2,3.2,3.0,False,18,35,76
83,O.Dango,Dango Ouattara,Brentford,MID,a,6.0,39,640,2,2,2,9,0,4,2,0,0,0,0,100,108.6,60.2,250.0,41.4,5.0,3.9,5.0,5.0,0.5,False,5,26,21
6,Saliba,William Saliba,Arsenal,DEF,a,6.0,39,724,0,0,5,3,0,1,0,0,0,0,0,178,169.6,34.1,16.0,22.0,3.5,3.9,4.5,4.5,11.6,False,10,32,47
493,Longstaff,Sean Longstaff,Leeds,MID,a,4.9,38,787,1,2,1,13,0,4,1,0,0,0,0,203,215.6,296.2,50.0,56.2,2.5,3.5,2.5,2.5,1.1,False,32,32,20
85,Adams,Tyler Adams,Bournemouth,MID,a,5.0,37,953,1,1,4,17,0,1,4,0,0,0,0,185,203.8,61.0,88.0,35.4,4.8,3.4,4.8,4.8,0.5,False,31,51,40
452,Amad,Amad Diallo,Man Utd,MID,a,6.3,37,753,1,3,2,10,0,5,1,0,0,0,0,180,189.6,204.3,156.0,55.1,5.8,3.7,5.8,5.8,1.6,False,16,45,17
666,Gyökeres,Viktor Gyökeres,Arsenal,FWD,d,8.9,37,801,4,0,5,3,0,4,1,0,0,0,0,143,158.6,106.9,312.0,57.7,2.8,3.7,0.9,0.9,14.0,False,2,20,7
593,P.M.Sarr,Pape Matar Sarr,Spurs,MID,a,4.8,37,570,2,2,3,4,0,0,0,0,0,0,0,140,139.6,67.0,77.0,28.4,3.2,3.7,3.2,2.2,1.6,False,10,31,24
220,Sánchez,Robert Lynch Sánchez,Chelsea,GKP,a,4.8,37,904,0,0,5,11,18,1,1,1,0,0,0,143,158.4,20.0,0.0,17.7,4.5,3.4,4.5,4.5,13.7,False,0,87,7
477,Livramento,Tino Livramento,Newcastle,DEF,i,4.9,37,526,0,1,5,3,0,3,0,0,0,0,0,137,71.4,56.3,16.0,14.3,0.0,6.2,0.0,0.0,2.8,False,6,28,12
90,Scott,Alex Scott,Bournemouth,MID,a,5.0,36,727,1,1,4,10,0,2,1,0,0,0,0,164,136.6,111.4,52.0,30.0,3.0,3.3,3.0,3.0,0.3,False,20,34,28
192,Hartman,Quilindschy Hartman,Burnley,DEF,a,4.0,36,977,0,4,2,19,0,0,1,0,0,0,0,134,242.4,176.3,36.0,45.5,3.8,3.3,3.8,3.8,1.0,False,22,26,53
489,J.Murphy,Jacob Murphy,Newcastle,MID,a,6.1,36,566,2,1,4,5,0,2,0,0,0,0,0,129,141.8,110.3,223.0,47.4,4.8,3.6,4.8,4.3,1.2,False,3,11,7
173,Wieffer,Mats Wieffer,Brighton,MID,a,4.9,36,639,0,3,2,8,0,2,3,0,0,0,0,154,166.6,110.8,57.0,33.5,6.0,4.0,6.0,6.0,0.3,False,30,39,28
470,Dúbravka,Martin Dúbravka,Burnley,GKP,a,4.0,35,990,0,0,2,22,46,2,0,0,0,0,0,157,344.4,0.0,0.0,34.6,3.8,3.2,3.8,3.8,34.4,False,0,85,16
47,Rogers,Morgan Rogers,Aston Villa,MID,a,6.8,35,976,1,2,4,10,0,0,2,0,0,0,0,115,143.4,154.4,152.0,45.0,3.2,3.2,3.2,3.2,4.9,False,12,39,14
648,Munetsi,Marshall Munetsi,Wolves,MID,a,5.4,35,802,1,2,0,18,0,1,2,0,0,0,0,126,159.4,59.6,169.0,38.8,4.0,3.2,4.0,4.0,0.1,False,20,17,37
585,Bentancur,Rodrigo Bentancur,Spurs,MID,a,5.3,35,655,1,1,2,9,0,3,1,0,0,0,0,149,144.6,78.4,57.0,28.1,5.2,3.5,5.2,4.2,0.4,False,17,46,27
242,Dewsbury-Hall,Kiernan Dewsbury-Hall,Everton,MID,a,4.9,35,885,1,2,3,12,0,4,5,0,0,0,0,165,144.6,271.1,86.0,50.2,3.8,3.5,3.8,3.8,2.8,False,16,33,13
553,Talbi,Chemsdine Talbi,Sunderland,MID,a,5.0,34,587,1,2,4,3,0,2,0,0,0,0,0,100,83.6,90.7,78.0,25.2,3.5,3.1,2.5,3.5,0.3,False,5,20,8
110,Kayode,Michael Kayode,Brentford,DEF,a,4.5,34,952,0,1,2,16,0,5,1,0,0,0,0,144,193.4,202.9,21.0,41.8,3.8,3.1,3.8,3.8,0.4,False,20,50,42
113,Van den Berg,Sepp van den Berg,Brentford,DEF,a,4.5,34,990,0,0,2,17,0,0,0,0,0,0,0,115,224.6,16.1,148.0,39.0,3.5,3.1,3.5,3.5,0.6,False,8,34,89
547,E.Le Fée,Enzo Le Fée,Sunderland,MID,a,4.9,34,692,1,1,2,8,0,3,1,0,0,0,0,118,160.0,147.9,49.0,35.6,3.5,3.4,2.5,3.5,0.4,False,23,38,21
314,Leno,Bernd Leno,Fulham,GKP,a,5.0,34,990,0,0,2,16,33,2,1,0,0,0,0,149,265.4,0.0,0.0,26.5,3.5,3.1,3.5,3.5,1.5,False,1,99,13
403,Gvardiol,Joško Gvardiol,Man City,DEF,a,5.8,34,609,0,1,3,4,0,3,0,0,0,0,0,135,133.0,47.4,33.0,21.3,2.5,4.9,2.5,3.0,5.1,False,6,20,37
427,Reijnders,Tijjani Reijnders,Man City,MID,a,5.5,34,757,1,2,3,7,0,2,2,0,0,0,0,145,139.4,164.2,163.0,46.3,0.8,3.4,0.8,1.3,19.8,False,6,26,16
329,Wilson,Harry Wilson,Fulham,MID,a,5.2,34,652,2,1,2,7,0,4,1,0,0,0,0,132,131.6,129.3,135.0,39.5,3.2,3.4,3.2,3.2,0.4,False,12,25,15
569,Romero,Cristian Romero,Spurs,DEF,a,5.0,34,747,0,1,3,6,0,3,4,0,0,0,0,148,178.0,30.2,73.0,28.0,0.5,3.8,0.5,-0.5,4.0,False,23,35,42
38,Konsa,Ezri Konsa Ngoyo,Aston Villa,DEF,a,4.4,33,875,0,0,4,9,0,0,0,1,0,0,0,168,178.2,27.4,33.0,23.9,4.2,3.3,4.2,4.2,8.4,False,4,30,52
121,Damsgaard,Mikkel Damsgaard,Brentford,MID,a,5.8,33,715,1,1,2,11,0,3,0,0,0,0,0,140,161.4,239.4,86.0,48.8,3.5,3.7,3.5,3.5,0.6,False,18,33,14
442,Maguire,Harry Maguire,Man Utd,DEF,d,4.4,33,341,1,1,2,4,0,3,0,0,0,0,0,83,86.8,16.3,40.0,14.3,4.2,4.1,4.2,3.2,0.8,False,1,13,22
129,Yarmoliuk,Yehor Yarmoliuk,Brentford,MID,a,5.0,33,868,0,1,2,15,0,0,1,0,0,0,0,142,141.2,101.4,43.0,28.4,2.5,3.0,2.5,2.5,0.1,False,23,64,21
271,Kamada,Daichi Kamada,Crystal Palace,MID,a,5.0,32,758,0,2,4,7,0,0,0,0,0,0,0,133,80.8,111.7,58.0,25.0,3.0,3.6,3.0,3.0,0.2,False,26,44,13
669,Ndoye,Dan Ndoye,Nott'm Forest,MID,a,5.7,32,755,1,2,0,13,0,4,1,0,0,0,0,123,116.4,121.2,106.0,34.4,2.0,3.2,2.0,1.5,1.2,False,13,35,13
101,Kelleher,Caoimhín Kelleher,Brentford,GKP,a,4.5,32,990,0,0,2,17,25,0,1,0,0,1,0,129,211.2,10.0,0.0,22.2,2.8,2.9,2.8,2.8,7.7,False,1,90,9
106,Collins,Nathan Collins,Brentford,DEF,a,4.9,32,990,0,0,2,17,0,2,4,0,0,0,1,97,231.0,36.0,114.0,38.3,3.5,2.9,3.5,3.5,1.1,False,7,37,99
676,Ugochukwu,Lesley Ugochukwu,Burnley,MID,a,5.0,32,588,2,1,2,11,0,3,0,1,0,0,0,113,129.2,31.4,90.0,24.8,4.8,3.2,4.8,4.8,0.1,False,18,16,15
491,Tonali,Sandro Tonali,Newcastle,MID,a,5.4,32,869,0,1,5,9,0,1,0,0,0,0,0,176,154.8,220.8,92.0,46.9,2.2,2.9,2.2,1.7,1.3,False,12,44,24
53,Malen,Donyell Malen,Aston Villa,MID,a,5.1,32,332,3,0,0,6,0,3,0,0,0,0,0,91,113.6,47.2,126.0,27.9,2.5,2.9,2.5,2.5,0.7,False,3,6,1
475,Botman,Sven Botman,Newcastle,DEF,a,4.9,31,642,0,0,3,10,0,4,0,0,0,0,1,116,159.4,35.0,43.0,23.7,1.2,3.4,1.2,0.7,0.6,False,5,36,57
414,Foden,Phil Foden,Man City,MID,a,8.0,31,711,1,1,5,3,0,2,3,0,0,0,0,165,141.6,352.1,103.0,59.7,2.8,3.4,2.8,3.3,4.4,False,11,37,10
